"","catch.date","person","species","PIT.tag","length","mass","age.class","sex","repro","air.temp","zscore.mass","zscore.length","zscore.max"
"4740",2021-08-20,"CRH, AAW","rattlesnake","982091065199671",60.3,152,"adult","male",NA,"29.4",0.153362296634367,0.193963425560061,0.193963425560061
"4741",2021-08-20,"CRH, AAW","rattlesnake","982091065245512",28,17,"neonate","female","nongravid","25.9",1.41280139133319,1.58143409420119,1.58143409420119
"4742",2021-08-20,"CRH, AAW","rattlesnake","982091065245517",26.8,20,"neonate","male",NA,"25.9",1.38481385589544,1.64739313518303,1.64739313518303
"4743",2021-08-20,"CRH, AAW","rattlesnake","982091065245511",25.2,10,"neonate","female","nongravid","25.9",1.47810564068794,1.73533852315882,1.73533852315882
"4744",2021-08-20,"CRH, AAW","rattlesnake","982091065245505",25.3,18,"neonate","female","nongravid","25.9",1.40347221285394,1.72984193641033,1.72984193641033
"4745",2021-08-20,"CRH, AAW","rattlesnake","989001006112863",68.2,141,"adult","female","postpartum","25.9",0.255983259906123,0.628193778690521,0.628193778690521
"4746",2021-08-23,"CRH, AAW","rattlesnake","0A180D5F69",65.3,221,"adult","female","gravid","20.7",0.49035101843392,0.468792762984402,0.49035101843392
"4747",2021-08-23,"CRH, AAW","rattlesnake","982091065245448",23.6,15,"neonate","female","nongravid","20.7",1.43145974829169,1.82328391113461,1.82328391113461
"4748",2021-08-23,"CRH, AAW","rattlesnake","982091065245480",23.8,15,"neonate","female","nongravid","20.7",1.43145974829169,1.81229073763763,1.81229073763763
"4749",2021-08-23,"CRH, AAW","rattlesnake","900254000487286",70.9,267,"adult","male",NA,"20.7",0.919493228479445,0.776601620899665,0.919493228479445
"4750",2021-08-23,"CRH, AAW","rattlesnake","982091062751208",58.5,162,"adult","female","gravid","25.7",0.0600705118418615,0.0950248640872978,0.0950248640872978
"4751",2021-08-18,"CRH, AAW","rattlesnake","4557047572",79.3,315,"adult","male",NA,"UNKNOWN",1.36729379548347,1.23831490777256,1.36729379548347
"4752",2021-08-24,"AAW, RV","rattlesnake","982091065245476",57.9,156,"adult","male",NA,"16.3",0.116045582717365,0.0620453435963767,0.116045582717365
"4753",2021-08-26,"AAW, MN","rattlesnake","989001005710854",72.8,273,"adult","male",NA,"16.8",0.975468299354948,0.881036769120915,0.975468299354948
"4754",2021-09-02,"CRH, RR","rattlesnake","982091065245429",57.6,104,"adult","female","postpartum","19.2",0.601162863638393,0.0455555833509163,0.601162863638393
"4755",2021-09-02,"CRH, RR","rattlesnake","982091065245425",27.5,20,"neonate","male",NA,"20.7",1.38481385589544,1.60891702794362,1.60891702794362
"4756",2021-09-02,"CRH, RR","rattlesnake","982091062751255",67.1,207,"adult","male",NA,"20.7",0.359742519724413,0.567731324457165,0.567731324457165
"4757",2021-09-02,"CRH, RR","rattlesnake","982091065245514",26.5,16,"neonate","male",NA,"20.7",1.42213056981244,1.66388289542849,1.66388289542849
"4758",2021-09-02,"CRH, RR","rattlesnake","982091065245436",44.3,62,"sub.adult","male",NA,"24.6",0.992988359766915,0.685490454197833,0.992988359766915
"4759",2021-09-02,"CRH, RR","rattlesnake","982091065245520",27.3,17,"neonate","female","nongravid","26.7",1.41280139133319,1.61991020144059,1.61991020144059
"4760",2021-09-02,"CRH, RR","rattlesnake","982091065245478",71.6,220,"adult","male",NA,"26.7",0.48102183995467,0.815077728139073,0.815077728139073
"4761",2021-09-03,"CRH, MW","rattlesnake","982091062751196",39.7,24,"juvenile","male",NA,"25.2",1.34749714197844,0.938333444628227,1.34749714197844
"4762",2021-09-03,"CRH, MW","rattlesnake","982091065245484",23.9,11,"neonate","female","nongravid","25.2",1.46877646220869,1.80679415088915,1.80679415088915
"4763",2021-09-07,"CRH, SNG","rattlesnake","982091065245497",50.3,89,"sub.adult","female","nongravid",NA,0.741100540827151,0.355695249288623,0.741100540827151
"4764",2021-09-09,"CRH, RR","rattlesnake","982091062751342",73.1,216,"adult","male",NA,"19.7",0.443705126037667,0.897526529366375,0.897526529366375
"4765",2021-09-13,"CRH, SNG","rattlesnake","982091065245508",56.8,161,"adult","male",NA,"26.9",0.069399690321112,0.00158288936302143,0.069399690321112
"4767",2021-09-15,"CRH, RR","rattlesnake","982091065245507",31.8,27,"neonate","male",NA,"20.1",1.31950960654068,1.37256379775869,1.37256379775869
"4768",2021-09-15,"CRH, RR","rattlesnake","982091065245442",29.8,22,"neonate","female","nongravid","21.5",1.36615549893694,1.48249553272842,1.48249553272842
"4769",2021-09-15,"CRH, RR","rattlesnake","982091065245516",43.5,54,"juvenile","male",NA,"21.5",1.06762178760092,0.729463148185727,1.06762178760092
"4770",2021-09-15,"CRH, RR","rattlesnake","982091065245483",26.5,13,"neonate","female","nongravid","21.5",1.45011810525019,1.66388289542849,1.66388289542849
"4771",2021-09-15,"CRH, RR","rattlesnake","982091065245521",37,34,"juvenile","female","nongravid","20.5",1.25420535718593,1.08674128683737,1.25420535718593
"4772",2021-09-15,"CRH, RR","rattlesnake","982091065245496",58.5,187,"adult","female","gravid","20.5",0.173158950139402,0.0950248640872978,0.173158950139402
"4774",2021-09-15,"CRH, RR","rattlesnake","982091065245463",27.5,16,"neonate","male",NA,"20.5",1.42213056981244,1.60891702794362,1.60891702794362
"4775",2021-09-16,"CRH, RR","rattlesnake","982091065245450",39.9,43,"juvenile","male",NA,"19.1",1.17024275087268,0.927340271131253,1.17024275087268
"4776",2021-09-16,"CRH, RR","rattlesnake","982091065245487",29.4,31,"neonate","male",NA,"23.3",1.28219289262368,1.50448187972237,1.50448187972237
"4777",2021-09-20,"CRH, SNG","rattlesnake","982091065245485",28.2,29,"neonate","female","nongravid","22.7",1.30085124958218,1.57044092070421,1.57044092070421
"4778",2021-09-20,"CRH, SNG","rattlesnake","982091065245434",52.1,104,"sub.adult","female","nongravid","23.7",0.601162863638393,0.25675668781586,0.601162863638393
"4779",2021-09-20,"CRH, SNG","rattlesnake","982091062751200",54.3,138,"sub.adult","female","nongravid","23.7",0.283970795343874,0.135831779349149,0.283970795343874
"4780",2021-09-20,"CRH, SNG","rattlesnake","989001006650676",65.3,198,"adult","male",NA,"23.7",0.275779913411158,0.468792762984402,0.468792762984402
"4781",2021-09-20,"CRH, SNG","rattlesnake","982091065245447",51.9,112,"adult","male",NA,"23.7",0.526529435804388,0.267749861312833,0.526529435804388
"4782",2021-09-20,"CRH, SNG","rattlesnake","982091065245451",35.3,28,"juvenile","female","nongravid","23.7",1.31018042806143,1.18018326156165,1.31018042806143
"4783",2021-09-20,"CHR, SNG","rattlesnake","982091065245435",38.5,46,"juvenile","male",NA,"23.7",1.14225521543492,1.00429248561007,1.14225521543492
"4784",2021-09-20,"CRH, SNG","rattlesnake","982091065199795",50,90,"sub.adult","male",NA,"25",0.7317713623479,0.372185009534083,0.7317713623479
"4786",2021-09-20,"CRH, SNG","rattlesnake","982091065245467",40.9,53,"juvenile","male",NA,"22.8",1.07695096608017,0.872374403646385,1.07695096608017
"4787",2021-09-21,"CRH, SNG","rattlesnake","982126057821628",60.9,144,"adult","male",NA,"20.3",0.227995724468371,0.226942946050982,0.227995724468371
"4788",2021-09-21,"CRH, SNG","rattlesnake","982091065245445",57.6,129,"adult","male",NA,"22.5",0.367933401657129,0.0455555833509163,0.367933401657129
"4789",2021-09-23,"CRH, RR","rattlesnake","982091065245522",63,157,"adult","female","postpartum","17.4",0.106716404238114,0.342371267769205,0.342371267769205
"4790",2021-09-23,"CRH, RR","rattlesnake","982091065245504",26.6,13,"neonate","female","nongravid","27.5",1.45011810525019,1.65838630868,1.65838630868
"4791",2021-09-23,"CRH, RR","rattlesnake","982091065245455",42.5,67,"juvenile","male",NA,"27.5",0.946342467370662,0.784429015670596,0.946342467370662
"4792",2021-09-23,"CRH, RR","rattlesnake","982091062751160",60,173,"adult","male",NA,"27.5",0.0425504514298944,0.1774736653146,0.1774736653146
"4793",2021-09-23,"CRH, RR","rattlesnake","982091065245457",50.2,85,"sub.adult","male",NA,"27.2",0.778417254744153,0.361191836037109,0.778417254744153
"4794",2021-09-23,"CRH, RR","rattlesnake","982091065245491",50.3,97,"sub.adult","male",NA,"27.2",0.666467112993146,0.355695249288623,0.666467112993146
"4795",2021-09-23,"CRH, RR","rattlesnake","982091065245460",61.8,164,"adult","male",NA,"27.2",0.0414121548833604,0.276412226787363,0.276412226787363
"4796",2021-09-23,"CRH, RR","rattlesnake","900254001839000",59.7,167,"adult","male",NA,"27.2",0.0134246194456088,0.16098390506914,0.16098390506914
"4797",2021-09-23,"CRH, RR","rattlesnake","982091065245488",37,47,"juvenile","male",NA,"27.2",1.13292603695567,1.08674128683737,1.13292603695567
"4798",2021-09-24,"CRH, SNG","rattlesnake","982091065245525",51.9,98,"sub.adult","female","nongravid","17.9",0.657137934513896,0.267749861312833,0.657137934513896
"4799",2021-09-24,"CRH, SNG","rattlesnake","982091062751333",42.1,48,"juvenile","female","nongravid","22.5",1.12359685847642,0.806415362664543,1.12359685847642
"4800",2021-09-24,"CRH, SNG","rattlesnake","982091065245479",40.2,49,"juvenile","male",NA,"22.7",1.11426767999717,0.910850510885793,1.11426767999717
"4801",2021-09-24,"CRH, SNG","rattlesnake","982091065245432",44.3,80,"juvenile","male",NA,"24.8",0.825063147140405,0.685490454197833,0.825063147140405
"4802",2021-09-24,"CRH, SNG","rattlesnake","982091065245464",45.2,77,"sub.adult","male",NA,"24.8",0.853050682578157,0.636021173461451,0.853050682578157
"4803",2021-09-24,"CRH, SNG","rattlesnake","982091065245513",59.9,169,"adult","male",NA,"26.5",0.00523373751289226,0.171977078566113,0.171977078566113
"4804",2021-09-24,"CRH, SNG","rattlesnake","989001006112809",64.5,158,"adult","female","postpartum","27.1",0.0973872257588636,0.424820068996508,0.424820068996508
"4805",2021-09-24,"CRH, SNG","rattlesnake","982091062751574",40.5,70,"juvenile","male",NA,"27.1",0.918354931932911,0.894360750640332,0.918354931932911
"4806",2021-09-27,"CRH, SNG","rattlesnake","982091065245523",29.6,19,"neonate","female","nongravid","19.3",1.39414303437469,1.4934887062254,1.4934887062254
"4807",2021-09-27,"CRH, SNG","rattlesnake","982091065245444",49,105,"sub.adult","male",NA,"19",0.591833685159142,0.427150877018951,0.591833685159142
"4808",2021-09-27,"CRH, SNG","rattlesnake","982091065245475",28,19,"neonate","male",NA,"19",1.39414303437469,1.58143409420119,1.58143409420119
"4809",2021-09-27,"CRH, SNG","rattlesnake","982091065245498",31.3,22,"neonate","male",NA,"19",1.36615549893694,1.40004673150112,1.40004673150112
"4810",2021-09-27,"CRH, SNG","rattlesnake","982091065245462",27.5,20,"neonate","female","nongravid","19",1.38481385589544,1.60891702794362,1.60891702794362
"4811",2021-09-29,"CRH, SNG","rattlesnake","0A180D6008",63.5,234,"adult","female",NA,"20.8",0.611630338664177,0.369854201511639,0.611630338664177
"4812",2021-09-29,"CRH, SNG","rattlesnake","982091065245486",28.6,21,"neonate","male",NA,"16.4",1.37548467741619,1.54845457371027,1.54845457371027
"4813",2021-10-01,"CRH, SNG","rattlesnake","982091065245494",80.4,239,"adult","female","postpartum","17.4",0.65827623106043,1.29877736200591,1.29877736200591
"4814",2021-10-01,"CRH, SNG","rattlesnake","982091065245428",42.9,63,"sub.adult","male",NA,"20.1",0.983659181287664,0.762442668676648,0.983659181287664
"4815",2021-10-04,"CRH, SNG","rattlesnake","982091065245473",47.4,65,"sub.adult","male",NA,"23.4",0.965000824329163,0.515096264994741,0.965000824329163
"4816",2021-10-04,"CRH, SNG","rattlesnake","982091065245449",51.7,110,"sub.adult","female","nongravid","23.4",0.545187792762889,0.278743034809807,0.545187792762889
"4817",2021-10-04,"CRH, SNG","rattlesnake","982091065245438",37,37,"juvenile","female","nongravid","23.4",1.22621782174818,1.08674128683737,1.22621782174818
"4818",2021-10-04,"CRH, SNG","rattlesnake","982091062751249",36.6,32,"juvenile","male",NA,"23.4",1.27286371414443,1.10872763383132,1.27286371414443
"4819",2021-10-05,"CRH, LC","rattlesnake","982126057821560",59,145,"adult","female","nongravid","19.2",0.218666545989121,0.122507797829732,0.218666545989121
"4820",2021-10-05,"CRH, LC","rattlesnake","982091065245506",68.6,196,"adult","male",NA,"19.2",0.257121556452657,0.650180125684468,0.650180125684468
"4821",2021-10-05,"CRH, LC","rattlesnake","982091065245454",26.9,14,"neonate","female","nongravid","19.2",1.44078892677094,1.64189654843454,1.64189654843454
"4822",2021-10-05,"CRH, LC","rattlesnake","982091065245469",41,55,"juvenile","female","nongravid","19.2",1.05829260912167,0.866877816897898,1.05829260912167
"4824",2021-10-05,"CRH, LC","rattlesnake","982091065245441",33.7,43,"juvenile","male",NA,"22.7",1.17024275087268,1.26812864953744,1.26812864953744
"4826",2021-10-05,"CRH, LC","rattlesnake","982091062751298",93.5,468,"adult","male",NA,"21.7",2.7946581028088,2.01883022605769,2.7946581028088
"4827",2021-10-05,"CRH, LC","rattlesnake","982091065245490",56.2,99,"adult","female","nongravid","21.7",0.647808756034645,0.0313966311278993,0.647808756034645
"4828",2021-10-06,"CRH, LC","rattlesnake","982126057821538",50.4,100,"sub.adult","female","nongravid","18.1",0.638479577555395,0.350198662540136,0.638479577555395
"4829",2021-10-06,"CRH, LC","rattlesnake","982091065245474",28.5,23,"neonate","male",NA,"18.1",1.35682632045769,1.55395116045875,1.55395116045875
"4830",2021-10-06,"CRH, LC","rattlesnake","982091065245456",35.6,47,"juvenile","male",NA,"18.1",1.13292603695567,1.16369350131619,1.16369350131619
"4831",2021-10-06,"CRH, LC","rattlesnake","982091062751230",48.1,98,"sub.adult","male",NA,"21",0.657137934513896,0.476620157755333,0.657137934513896
"4832",2021-10-06,"CRH, LC","rattlesnake","982091065245515",26.9,15,"neonate","male",NA,"21",1.43145974829169,1.64189654843454,1.64189654843454
"4833",2021-10-06,"CRH, LC","rattlesnake","982126057821461",57.2,95,"adult","female","nongravid","21",0.685125469951647,0.0235692363569691,0.685125469951647
"4834",2021-10-08,"CRH, SNG","rattlesnake","982091065245431",25.5,10,"neonate","female","nongravid","12.5",1.47810564068794,1.71884876291336,1.71884876291336
"4835",2021-10-08,"CRH, SNG","rattlesnake","982091065245439",26.4,12,"neonate","male",NA,"18.9",1.45944728372944,1.66937948217698,1.66937948217698
"4836",2022-04-13,"CRH LPW","rattlesnake","9.82091E+14",33.1,21,"juvenile","female",NA,"12.6",1.37548467741619,1.30110817002836,1.37548467741619
"4837",2022-04-13,"CRH LPW","rattlesnake","9.82091E+14",51.3,78,"sub.adult","male",NA,"10.1",0.843721504098906,0.300729381803754,0.843721504098906
"4838",2022-04-13,"CRH LPW","rattlesnake","9.82091E+14",62.2,271,"adult","female","gravid","10.1",0.956809942396447,0.298398573781311,0.956809942396447
"4839",2022-04-13,"CRH LPW","rattlesnake","497F5A0D51",65.3,170,"adult","male",NA,"10.1",0.0145629159921428,0.468792762984402,0.468792762984402
"4840",2022-04-13,"CRH LPW","rattlesnake","9.87091E+14",64.6,177,"adult","male",NA,"10.1",0.0798671653468965,0.430316655744994,0.430316655744994
"4841",2022-04-13,"CRH LPW","rattlesnake","0A1367755F",80.1,271,"adult","male",NA,"10.1",0.956809942396447,1.28228760176045,1.28228760176045
"4843",2022-04-14,"CRH LPW","rattlesnake","9.82091E+14",60.8,166,"adult","female","gravid","15.2",0.0227537979248593,0.221446359302495,0.221446359302495
"4844",2022-04-14,"CRH LPW","rattlesnake","9.82091E+14",70.1,187,"adult","male",NA,"11.5",0.173158950139402,0.73262892691177,0.73262892691177
"4845",2022-04-14,"CRH LPW","rattlesnake","9.89002E+14",61.1,124,"adult","female","postpartum","15.2",0.414579294053382,0.237936119547956,0.414579294053382
"4846",2022-04-14,"CRH LPW","rattlesnake","9.89002E+14",61.1,118,"adult","female","postpartum","15.2",0.470554364928885,0.237936119547956,0.470554364928885
"4847",2022-04-14,"CRH LPW","rattlesnake","483C731362",77.9,311,"adult","male",NA,"15.2",1.32997708156647,1.16136269329374,1.32997708156647
"4848",2022-04-14,"CRH LPW","rattlesnake","9.82091E+14",58.7,97,"adult","female","postpartum","15.2",0.666467112993146,0.106018037584272,0.666467112993146
"4849",2022-04-14,"CRH LPW","rattlesnake","9.89002E+14",65.2,150,"adult","female","postpartum","15.2",0.172020653592868,0.463296176235916,0.463296176235916
"4850",2022-04-15,"CRH LPW","rattlesnake","9.89001E+14",65.1,261,"adult","female","gravid","8.8",0.863518157603942,0.457799589487428,0.863518157603942
"4851",2022-04-15,"CRH LPW","rattlesnake","9.89001E+14",64.4,153,"adult","male",NA,"8.8",0.144033118155116,0.419323482248021,0.419323482248021
"4852",2022-04-15,"CRH LPW","rattlesnake","9.82091E+14",57.8,188,"adult","female","gravid","8.8",0.182488128618652,0.0565487568478898,0.182488128618652
"4853",2022-04-15,"CRH LPW","rattlesnake","9.82091E+14",68.1,185,"adult","male",NA,"8.8",0.154500593180901,0.622697191942033,0.622697191942033
"4854",2022-04-15,"CRH LPW","rattlesnake","9.82126E+14",55.4,136,"adult","female","gravid","8.8",0.302629152302375,0.0753693251157942,0.302629152302375
"4855",2022-04-15,"CRH LPW","rattlesnake","9.82091E+14",57.6,153,"adult","female","gravid","8.8",0.144033118155116,0.0455555833509163,0.144033118155116
"4856",2022-04-15,"CRH LPW","rattlesnake","9.82091E+14",52.3,93,"sub.adult","male",NA,"8.8",0.703783826910148,0.245763514318886,0.703783826910148
"4857",2022-04-15,"CRH LPW","rattlesnake","9.89001E+14",66.6,147,"adult","female","postpartum","8.8",0.20000818903062,0.540248390714731,0.540248390714731
"4858",2022-04-17,"CRH LPW","rattlesnake","9.82091E+14",40.1,40,"juvenile","female",NA,"17.4",1.19823028631043,0.91634709763428,1.19823028631043
"4859",2022-04-17,"CRH LPW","rattlesnake","9.82091E+14",43.3,57,"juvenile","male",NA,"17.4",1.03963425216317,0.740456321682701,1.03963425216317
"4860",2022-04-17,"CRH LPW","rattlesnake","9.89001E+14",63.5,166,"adult","male",NA,"17.4",0.0227537979248593,0.369854201511639,0.369854201511639
"4861",2022-04-17,"CRH LPW","rattlesnake","9.82091E+14",42.8,63,"juvenile","male",NA,"16.1",0.983659181287664,0.767939255425135,0.983659181287664
"4862",2022-04-17,"CRH LPW","rattlesnake","9.82091E+14",36.3,36,"juvenile","male",NA,"16.1",1.23554700022743,1.12521739407678,1.23554700022743
"4863",2022-04-17,"CRH LPW","rattlesnake","9.89001E+14",63.7,144,"adult","male",NA,"17.4",0.227995724468371,0.380847375008613,0.380847375008613
"4864",2022-04-17,"CRH LPW","rattlesnake","9.89001E+14",73.8,262,"adult","male",NA,"17.4",0.872847336083192,0.936002636605783,0.936002636605783
